"country","year","age_group","gender","education","status","sector_group","population"
"Rwanda",2019,"25-35","female","secondary","employed","Industry",12109
"Rwanda",2019,"25-35","female","secondary","employed","Services",50793
"Rwanda",2019,"25-35","female","secondary","inactive",NA,52207
"Rwanda",2019,"25-35","female","secondary","student",NA,18757
"Rwanda",2019,"25-35","female","secondary","unemployed",NA,23472
"Rwanda",2019,"25-35","female","tertiary","employed","Agriculture",1067
"Rwanda",2019,"25-35","female","tertiary","employed","Industry",1906
"Rwanda",2019,"25-35","female","tertiary","employed","Services",19983
"Rwanda",2019,"25-35","female","tertiary","student",NA,12960
"Rwanda",2019,"25-35","female","tertiary","unemployed",NA,6584
"Rwanda",2019,"25-35","male","no","employed","Agriculture",168980
"Rwanda",2019,"25-35","male","no","employed","Industry",51173
"Rwanda",2019,"25-35","male","no","employed","Services",62885
"Rwanda",2019,"25-35","male","no","inactive",NA,194827
"Rwanda",2019,"25-35","male","no","unemployed",NA,21786
"Rwanda",2019,"25-35","male","primary","employed","Agriculture",88489
"Rwanda",2019,"25-35","male","primary","employed","Industry",63207
"Rwanda",2019,"25-35","male","primary","employed","Services",83127
"Rwanda",2019,"25-35","male","primary","inactive",NA,78545
"Rwanda",2019,"25-35","male","primary","unemployed",NA,26239
"Rwanda",2019,"25-35","male","secondary","employed","Agriculture",28879
"Rwanda",2019,"25-35","male","secondary","employed","Industry",31555
"Rwanda",2019,"25-35","male","secondary","employed","Services",68157
"Rwanda",2019,"25-35","male","secondary","inactive",NA,17600
"Rwanda",2019,"25-35","male","secondary","student",NA,25774
"Rwanda",2019,"25-35","male","secondary","unemployed",NA,21264
"Rwanda",2019,"25-35","male","tertiary","employed","Agriculture",3346
"Rwanda",2019,"25-35","male","tertiary","employed","Industry",4160
"Rwanda",2019,"25-35","male","tertiary","employed","Services",22740
"Rwanda",2019,"25-35","male","tertiary","student",NA,8160
"Rwanda",2019,"25-35","male","tertiary","unemployed",NA,5507
"Rwanda",2020,"15-24","female","no","employed","Agriculture",272345
"Rwanda",2020,"15-24","female","no","employed","Industry",18352
"Rwanda",2020,"15-24","female","no","employed","Services",63661
"Rwanda",2020,"15-24","female","no","inactive",NA,251878
"Rwanda",2020,"15-24","female","no","student",NA,493
"Rwanda",2020,"15-24","female","no","unemployed",NA,66373
"Rwanda",2020,"15-24","female","primary","employed","Agriculture",10969
"Rwanda",2020,"15-24","female","primary","employed","Industry",9975
"Rwanda",2020,"15-24","female","primary","employed","Services",14818
"Rwanda",2020,"15-24","female","primary","inactive",NA,14644
"Rwanda",2020,"15-24","female","primary","student",NA,177594
"Rwanda",2020,"15-24","female","primary","unemployed",NA,13456
"Rwanda",2020,"15-24","female","secondary","employed","Agriculture",8314
"Rwanda",2020,"15-24","female","secondary","employed","Industry",8888
"Rwanda",2020,"15-24","female","secondary","employed","Services",21833
"Rwanda",2020,"15-24","female","secondary","inactive",NA,15275
"Rwanda",2020,"15-24","female","secondary","student",NA,290947
"Rwanda",2020,"15-24","female","secondary","unemployed",NA,20264
"Rwanda",2020,"15-24","female","tertiary","employed","Services",791
"Rwanda",2020,"15-24","female","tertiary","student",NA,14760
"Rwanda",2020,"15-24","female","tertiary","unemployed",NA,1069
"Rwanda",2020,"15-24","male","no","employed","Agriculture",201425
"Rwanda",2020,"15-24","male","no","employed","Industry",59867
"Rwanda",2020,"15-24","male","no","employed","Services",60338
"Rwanda",2020,"15-24","male","no","inactive",NA,152985
"Rwanda",2020,"15-24","male","primary","employed","Agriculture",21274
"Rwanda",2020,"15-24","male","primary","employed","Industry",43906
"Rwanda",2020,"15-24","male","primary","employed","Services",55211
"Rwanda",2020,"15-24","male","primary","inactive",NA,28499
"Rwanda",2020,"15-24","male","primary","student",NA,249718
"Rwanda",2020,"15-24","male","primary","unemployed",NA,52728
"Rwanda",2020,"15-24","male","secondary","employed","Agriculture",9088
"Rwanda",2020,"15-24","male","secondary","employed","Industry",24171
"Rwanda",2020,"15-24","male","secondary","employed","Services",35797
"Rwanda",2020,"15-24","male","secondary","inactive",NA,14294
"Rwanda",2020,"15-24","male","secondary","student",NA,212345
"Rwanda",2020,"15-24","male","secondary","unemployed",NA,38953
"Rwanda",2020,"15-24","male","tertiary","employed","Services",1555
"Rwanda",2020,"15-24","male","tertiary","student",NA,13710
"Rwanda",2020,"15-24","male","tertiary","unemployed",NA,3003
"Rwanda",2020,"25-35","female","no","employed","Agriculture",269979
"Rwanda",2020,"25-35","female","no","employed","Industry",15467
"Rwanda",2020,"25-35","female","no","employed","Services",36286
"Rwanda",2020,"25-35","female","no","inactive",NA,369884
"Rwanda",2020,"25-35","female","no","unemployed",NA,30999
"Rwanda",2020,"25-35","female","primary","employed","Agriculture",57044
"Rwanda",2020,"25-35","female","primary","employed","Industry",13357
"Rwanda",2020,"25-35","female","primary","employed","Services",21692
"Rwanda",2020,"25-35","female","primary","inactive",NA,58540
"Rwanda",2020,"25-35","female","primary","unemployed",NA,13996
"Rwanda",2020,"25-35","female","secondary","employed","Agriculture",41170
"Rwanda",2020,"25-35","female","secondary","employed","Industry",15861
"Rwanda",2020,"25-35","female","secondary","employed","Services",49105
"Rwanda",2020,"25-35","female","secondary","inactive",NA,48805
"Rwanda",2020,"25-35","female","secondary","student",NA,17387
"Rwanda",2020,"25-35","female","secondary","unemployed",NA,27700
"Rwanda",2020,"25-35","female","tertiary","employed","Agriculture",1474
"Rwanda",2020,"25-35","female","tertiary","employed","Industry",2590
"Rwanda",2020,"25-35","female","tertiary","employed","Services",21225
"Rwanda",2020,"25-35","female","tertiary","student",NA,11340
"Rwanda",2020,"25-35","female","tertiary","unemployed",NA,7379
"Rwanda",2020,"25-35","male","no","employed","Agriculture",174557
"Rwanda",2020,"25-35","male","no","employed","Industry",59007
"Rwanda",2020,"25-35","male","no","employed","Services",53694
"Rwanda",2020,"25-35","male","no","inactive",NA,174390
"Rwanda",2020,"25-35","male","no","unemployed",NA,26405
"Rwanda",2020,"25-35","male","primary","employed","Agriculture",105306
"Rwanda",2020,"25-35","male","primary","employed","Industry",71959
"Rwanda",2020,"25-35","male","primary","employed","Services",68126
"Rwanda",2020,"25-35","male","primary","inactive",NA,68612
"Rwanda",2020,"25-35","male","primary","student",NA,10683
"Rwanda",2020,"25-35","male","primary","unemployed",NA,27705
"Rwanda",2020,"25-35","male","secondary","employed","Agriculture",34949
"Rwanda",2020,"25-35","male","secondary","employed","Industry",40484
"Rwanda",2020,"25-35","male","secondary","employed","Services",66476
"Rwanda",2020,"25-35","male","secondary","inactive",NA,20767
"Rwanda",2020,"25-35","male","secondary","student",NA,17171
"Rwanda",2020,"25-35","male","secondary","unemployed",NA,22956
"Rwanda",2020,"25-35","male","tertiary","employed","Agriculture",3980
"Rwanda",2020,"25-35","male","tertiary","employed","Industry",4969
"Rwanda",2020,"25-35","male","tertiary","employed","Services",22322
"Rwanda",2020,"25-35","male","tertiary","student",NA,8940
"Rwanda",2020,"25-35","male","tertiary","unemployed",NA,5585
"Rwanda",2021,"15-24","female","no","employed","Agriculture",250497
"Rwanda",2021,"15-24","female","no","employed","Industry",15936
"Rwanda",2021,"15-24","female","no","employed","Services",55787
"Rwanda",2021,"15-24","female","no","inactive",NA,279328
"Rwanda",2021,"15-24","female","no","unemployed",NA,71384
"Rwanda",2021,"15-24","female","primary","employed","Agriculture",17622
"Rwanda",2021,"15-24","female","primary","employed","Industry",11109
"Rwanda",2021,"15-24","female","primary","employed","Services",16378
"Rwanda",2021,"15-24","female","primary","inactive",NA,14669
"Rwanda",2021,"15-24","female","primary","student",NA,181941
"Rwanda",2021,"15-24","female","primary","unemployed",NA,10668
"Rwanda",2021,"15-24","female","secondary","employed","Agriculture",15725
"Rwanda",2021,"15-24","female","secondary","employed","Industry",10463
"Rwanda",2021,"15-24","female","secondary","employed","Services",26372
"Rwanda",2021,"15-24","female","secondary","inactive",NA,17531
"Rwanda",2021,"15-24","female","secondary","student",NA,305576
"Rwanda",2021,"15-24","female","secondary","unemployed",NA,17165
"Rwanda",2021,"15-24","female","tertiary","employed","Services",805
"Rwanda",2021,"15-24","female","tertiary","student",NA,15450
"Rwanda",2021,"15-24","female","tertiary","unemployed",NA,445
"Rwanda",2021,"15-24","male","no","employed","Agriculture",179960
"Rwanda",2021,"15-24","male","no","employed","Industry",55618
"Rwanda",2021,"15-24","male","no","employed","Services",52331
"Rwanda",2021,"15-24","male","no","inactive",NA,154481
"Rwanda",2021,"15-24","male","no","unemployed",NA,39954
"Rwanda",2021,"15-24","male","primary","employed","Agriculture",24571
"Rwanda",2021,"15-24","male","primary","employed","Industry",46503
"Rwanda",2021,"15-24","male","primary","employed","Services",52574
"Rwanda",2021,"15-24","male","primary","inactive",NA,66079
"Rwanda",2021,"15-24","male","primary","student",NA,232118
"Rwanda",2021,"15-24","male","primary","unemployed",NA,31395
"Rwanda",2021,"15-24","male","secondary","employed","Agriculture",11096
"Rwanda",2021,"15-24","male","secondary","employed","Industry",28582
"Rwanda",2021,"15-24","male","secondary","employed","Services",36168
"Rwanda",2021,"15-24","male","secondary","inactive",NA,42131
"Rwanda",2021,"15-24","male","secondary","student",NA,220025
"Rwanda",2021,"15-24","male","secondary","unemployed",NA,23702
"Rwanda",2021,"15-24","male","tertiary","employed","Industry",350
"Rwanda",2021,"15-24","male","tertiary","employed","Services",1563
"Rwanda",2021,"15-24","male","tertiary","student",NA,15750
"Rwanda",2021,"15-24","male","tertiary","unemployed",NA,1547
"Rwanda",2021,"25-35","female","no","employed","Agriculture",252268
"Rwanda",2021,"25-35","female","no","employed","Industry",14112
"Rwanda",2021,"25-35","female","no","employed","Services",32346
"Rwanda",2021,"25-35","female","no","inactive",NA,381337
"Rwanda",2021,"25-35","female","no","unemployed",NA,33329
"Rwanda",2021,"25-35","female","primary","employed","Agriculture",60801
"Rwanda",2021,"25-35","female","primary","employed","Industry",13465
"Rwanda",2021,"25-35","female","primary","employed","Services",20309
"Rwanda",2021,"25-35","female","primary","inactive",NA,60236
"Rwanda",2021,"25-35","female","primary","unemployed",NA,16269
"Rwanda",2021,"25-35","female","secondary","employed","Agriculture",48712
"Rwanda",2021,"25-35","female","secondary","employed","Industry",17612
"Rwanda",2021,"25-35","female","secondary","employed","Services",51944
"Rwanda",2021,"25-35","female","secondary","inactive",NA,45769
"Rwanda",2021,"25-35","female","secondary","student",NA,22275
"Rwanda",2021,"25-35","female","secondary","unemployed",NA,26642
"Rwanda",2021,"25-35","female","tertiary","employed","Agriculture",1741
"Rwanda",2021,"25-35","female","tertiary","employed","Industry",3041
"Rwanda",2021,"25-35","female","tertiary","employed","Services",22645
"Rwanda",2021,"25-35","female","tertiary","student",NA,11100
"Rwanda",2021,"25-35","female","tertiary","unemployed",NA,5602
"Rwanda",2021,"25-35","male","no","employed","Agriculture",163475
"Rwanda",2021,"25-35","male","no","employed","Industry",62428
"Rwanda",2021,"25-35","male","no","employed","Services",52494
"Rwanda",2021,"25-35","male","no","inactive",NA,171081
"Rwanda",2021,"25-35","male","no","unemployed",NA,29903
"Rwanda",2021,"25-35","male","primary","employed","Agriculture",109768
"Rwanda",2021,"25-35","male","primary","employed","Industry",79312
"Rwanda",2021,"25-35","male","primary","employed","Services",67934
"Rwanda",2021,"25-35","male","primary","inactive",NA,74454
"Rwanda",2021,"25-35","male","primary","unemployed",NA,29446
"Rwanda",2021,"25-35","male","secondary","employed","Agriculture",34687
"Rwanda",2021,"25-35","male","secondary","employed","Industry",42467
"Rwanda",2021,"25-35","male","secondary","employed","Services",63779
"Rwanda",2021,"25-35","male","secondary","inactive",NA,13958
"Rwanda",2021,"25-35","male","secondary","student",NA,36329
"Rwanda",2021,"25-35","male","secondary","unemployed",NA,20460
"Rwanda",2021,"25-35","male","tertiary","employed","Agriculture",3938
"Rwanda",2021,"25-35","male","tertiary","employed","Industry",5457
"Rwanda",2021,"25-35","male","tertiary","employed","Services",22545
"Rwanda",2021,"25-35","male","tertiary","student",NA,9540
"Rwanda",2021,"25-35","male","tertiary","unemployed",NA,5292
"Rwanda",2022,"15-24","female","no","employed","Agriculture",208254
"Rwanda",2022,"15-24","female","no","employed","Industry",9857
"Rwanda",2022,"15-24","female","no","employed","Services",44628
"Rwanda",2022,"15-24","female","no","inactive",NA,263183
"Rwanda",2022,"15-24","female","no","student",NA,90761
"Rwanda",2022,"15-24","female","no","unemployed",NA,55705
"Rwanda",2022,"15-24","female","primary","employed","Agriculture",37859
"Rwanda",2022,"15-24","female","primary","employed","Industry",13771
"Rwanda",2022,"15-24","female","primary","employed","Services",20739
"Rwanda",2022,"15-24","female","primary","inactive",NA,24540
"Rwanda",2022,"15-24","female","primary","student",NA,150260
"Rwanda",2022,"15-24","female","primary","unemployed",NA,16106
"Rwanda",2022,"15-24","female","secondary","employed","Agriculture",35855
"Rwanda",2022,"15-24","female","secondary","employed","Industry",16220
"Rwanda",2022,"15-24","female","secondary","employed","Services",36444
"Rwanda",2022,"15-24","female","secondary","inactive",NA,34653
"Rwanda",2022,"15-24","female","secondary","student",NA,271479
"Rwanda",2022,"15-24","female","secondary","unemployed",NA,25399
"Rwanda",2022,"15-24","female","tertiary","employed","Services",1499
"Rwanda",2022,"15-24","female","tertiary","student",NA,14220
"Rwanda",2022,"15-24","female","tertiary","unemployed",NA,740
"Rwanda",2022,"15-24","male","no","employed","Agriculture",166383
"Rwanda",2022,"15-24","male","no","employed","Industry",51834
"Rwanda",2022,"15-24","male","no","employed","Services",48152
"Rwanda",2022,"15-24","male","no","inactive",NA,142152
"Rwanda",2022,"15-24","male","no","student",NA,41900
"Rwanda",2022,"15-24","male","no","unemployed",NA,39908
"Rwanda",2022,"15-24","male","primary","employed","Agriculture",28682
"Rwanda",2022,"15-24","male","primary","employed","Industry",50596
"Rwanda",2022,"15-24","male","primary","employed","Services",55278
"Rwanda",2022,"15-24","male","primary","inactive",NA,75161
"Rwanda",2022,"15-24","male","primary","student",NA,214976
"Rwanda",2022,"15-24","male","primary","unemployed",NA,30500
"Rwanda",2022,"15-24","male","secondary","employed","Agriculture",14129
"Rwanda",2022,"15-24","male","secondary","employed","Industry",35661
"Rwanda",2022,"15-24","male","secondary","employed","Services",40571
"Rwanda",2022,"15-24","male","secondary","inactive",NA,53049
"Rwanda",2022,"15-24","male","secondary","student",NA,221183
"Rwanda",2022,"15-24","male","secondary","unemployed",NA,24188
"Rwanda",2022,"15-24","male","tertiary","employed","Industry",465
"Rwanda",2022,"15-24","male","tertiary","employed","Services",1833
"Rwanda",2022,"15-24","male","tertiary","student",NA,16170
"Rwanda",2022,"15-24","male","tertiary","unemployed",NA,1463
